,id,year_month,value_kwh mean,value_kwh std,value_kwh min,value_kwh max,demand_change_kwh mean,demand_change_kwh std,demand_change_kwh max,demand_change_kwh smooth_max,demand_change_kwh max_savgol,demand_change_kwh min,demand_change_kwh smooth_min,demand_change_kwh min_savgol
17117,ce8c321e2b0272d321e2b820cc5ac95e,2023-06,0.345174,0.305077,0.160,1.460,0.000007,0.363737,1.270,1.1850,1.409429,-1.250,-0.9880,-1.428571
17118,ce8c321e2b0272d321e2b820cc5ac95e,2023-07,0.333118,0.295828,0.158,1.570,0.000052,0.360064,1.290,1.0040,1.378857,-1.270,-0.9900,-1.444286
17119,ce8c321e2b0272d321e2b820cc5ac95e,2023-08,0.289157,0.250665,0.150,1.503,0.000655,0.285871,1.298,1.0028,1.389629,-1.274,-1.0028,-1.462314
17120,ce8c321e2b0272d321e2b820cc5ac95e,2023-09,0.313897,0.274820,0.152,1.495,0.001343,0.338778,1.305,1.0006,1.396486,-1.294,-0.9998,-1.465400
17121,ce8c321e2b0272d321e2b820cc5ac95e,2023-10,0.323028,0.277677,0.153,1.604,0.000337,0.323369,1.275,0.9932,1.354686,-1.258,-0.9954,-1.378200
17122,ce8c321e2b0272d321e2b820cc5ac95e,2023-11,0.420601,0.375529,0.160,2.876,-0.001127,0.405990,2.526,1.7940,2.546143,-1.996,-1.5286,-1.966743
17123,ce8c321e2b0272d321e2b820cc5ac95e,2023-12,0.434425,0.397044,0.157,3.117,-0.000585,0.401117,2.235,1.5598,2.227371,-1.447,-1.0988,-1.450086
17124,ce8e629693b96dc793a909cb039177e0,2023-01,0.177069,0.150915,0.011,1.108,-0.000339,0.092165,0.799,0.3810,0.655571,-0.801,-0.2884,-0.467571
17125,ce8e629693b96dc793a909cb039177e0,2023-02,0.067344,0.077624,0.006,0.777,1.517857e-04,0.066553,0.675,0.2936,0.599657,-0.712,-0.3118,-0.629800
17126,ce8e629693b96dc793a909cb039177e0,2023-03,0.162905,0.125529,0.006,0.886,9.274194e-05,0.081305,0.799,0.4234,0.589686,-0.435,-0.2600,-0.408457
17127,ce8e629693b96dc793a909cb039177e0,2023-04,0.205719,0.177712,0.014,0.911,2.253472e-04,0.101002,0.547,0.3134,0.430771,-0.540,-0.2824,-0.385686
17128,ce8e629693b96dc793a909cb039177e0,2023-05,0.162829,0.139862,0.006,0.660,-3.276210e-04,0.082412,0.525,0.3216,0.430314,-0.546,-0.2880,-0.405286
17129,ce8e629693b96dc793a909cb039177e0,2023-06,0.151583,0.120158,0.000,0.619,1.406250e-04,0.084665,0.549,0.2690,0.391286,-0.499,-0.2104,-0.369971
17130,ce8e629693b96dc793a909cb039177e0,2023-07,0.188103,0.154735,0.000,0.751,7.594086e-05,0.113625,0.569,0.4152,0.568486,-0.555,-0.3606,-0.472314
17131,ce8e629693b96dc793a909cb039177e0,2023-08,0.101683,0.114002,0.004,0.680,-3.985215e-04,0.087699,0.671,0.3736,0.548029,-0.651,-0.3278,-0.507457
17132,ce8e629693b96dc793a909cb039177e0,2023-09,0.044972,0.058876,0.005,0.629,2.326389e-05,0.079859,0.584,0.2964,0.490543,-0.566,-0.2842,-0.499314
17133,ce8e629693b96dc793a909cb039177e0,2023-10,0.045180,0.058867,0.002,0.757,1.008065e-06,0.075813,0.734,0.3270,0.622229,-0.713,-0.2858,-0.592657
17134,ce8e629693b96dc793a909cb039177e0,2023-11,0.046073,0.058237,0.001,0.805,1.666667e-05,0.076539,0.786,0.4736,0.796886,-0.742,-0.4540,-0.688686
17135,ce8e629693b96dc793a909cb039177e0,2023-12,0.064870,0.058951,0.000,0.631,5.376344e-06,0.071689,0.560,0.2578,0.434943,-0.537,-0.2394,-0.407743
17136,ce9f53103571e866f4f0abe438d1231a,2023-01,0.321221,0.280674,0.001,1.091,2.617608e-04,0.210928,1.025,0.6712,1.029800,-1.007,-0.5566,-0.917171
17137,ce9f53103571e866f4f0abe438d1231a,2023-02,0.291178,0.285786,0.001,1.093,-1.636905e-05,0.207507,1.029,0.6854,1.044343,-0.981,-0.7076,-0.919886
17138,ce9f53103571e866f4f0abe438d1231a,2023-03,0.195730,0.262189,0.001,1.084,-1.344086e-06,0.196949,1.018,0.7012,1.033600,-0.878,-0.6366,-0.890343
17139,ce9f53103571e866f4f0abe438d1231a,2023-04,0.156543,0.244814,0.001,1.103,-9.027778e-06,0.177041,1.102,0.7128,1.029857,-0.809,-0.5368,-0.759371
17140,ce9f53103571e866f4f0abe438d1231a,2023-05,0.057573,0.148142,0.001,1.084,2.923387e-05,0.131436,1.014,0.6864,1.037229,-0.724,-0.3958,-0.679514
17141,ce9f53103571e866f4f0abe438d1231a,2023-06,0.037204,0.096690,0.001,0.597,1.060109e-19,0.081772,0.596,0.3810,0.578429,-0.583,-0.2822,-0.564914
17142,ce9f53103571e866f4f0abe438d1231a,2023-07,0.040204,0.103311,0.000,0.397,2.124687e-19,0.085901,0.370,0.2878,0.385943,-0.382,-0.2968,-0.399114
17143,ce9f53103571e866f4f0abe438d1231a,2023-08,0.031607,0.091182,0.001,0.391,1.646705e-19,0.077283,0.368,0.2882,0.386343,-0.377,-0.2968,-0.403229
17144,ce9f53103571e866f4f0abe438d1231a,2023-09,0.040566,0.102529,0.001,0.390,3.472222e-07,0.085801,0.366,0.2870,0.390971,-0.376,-0.2926,-0.397886
17145,ce9f53103571e866f4f0abe438d1231a,2023-10,0.073161,0.145776,0.000,0.978,2.069892e-04,0.105343,0.976,0.5746,0.935800,-0.560,-0.3464,-0.498286
17146,ce9f53103571e866f4f0abe438d1231a,2023-11,0.234776,0.266051,0.001,1.061,-5.868056e-05,0.198429,1.030,0.6756,1.008257,-0.932,-0.6584,-1.053114
17147,ce9f53103571e866f4f0abe438d1231a,2023-12,0.267898,0.275857,0.001,1.087,2.669702e-19,0.219349,1.071,0.7300,1.019714,-0.975,-0.7496,-1.085314
17148,ceabd135584a90cbaab06aab3d8894ed,2023-01,0.140907,0.346566,0.000,2.590,-2.016129e-05,0.315855,2.570,1.9600,2.864857,-1.570,-1.0220,-1.724000
17149,ceabd135584a90cbaab06aab3d8894ed,2023-02,0.146094,0.318111,0.000,2.440,-4.017857e-04,0.369828,2.440,1.8020,2.644857,-1.930,-1.1640,-1.721714
17150,ceabd135584a90cbaab06aab3d8894ed,2023-03,0.061734,0.181271,0.000,2.050,-1.243280e-04,0.210329,2.040,1.5960,2.221714,-1.400,-0.6120,-0.880286
17151,ceabd135584a90cbaab06aab3d8894ed,2023-04,0.040042,0.127654,0.000,1.190,5.208333e-05,0.179902,1.190,0.3460,0.761714,-1.170,-0.3540,-0.761143
17152,ceabd135584a90cbaab06aab3d8894ed,2023-05,0.036677,0.145110,0.000,1.530,-3.897849e-04,0.191117,1.500,1.0580,1.666571,-1.520,-0.9560,-1.489714
17153,ceabd135584a90cbaab06aab3d8894ed,2023-06,0.031417,0.134325,0.000,1.540,-2.951389e-04,0.176084,1.530,0.6060,1.257429,-1.510,-0.5820,-1.157714
17154,ceabd135584a90cbaab06aab3d8894ed,2023-07,0.040696,0.158181,0.000,2.020,-3.225806e-04,0.216590,1.820,0.9880,1.763714,-1.950,-0.9620,-1.723143
17155,ceabd135584a90cbaab06aab3d8894ed,2023-08,0.048558,0.178372,0.000,1.550,-9.206989e-04,0.231348,1.540,1.1620,1.646857,-1.500,-0.9780,-1.794571
17156,ceabd135584a90cbaab06aab3d8894ed,2023-09,0.046785,0.168398,0.000,1.610,-2.777778e-05,0.214818,1.580,1.0600,1.456286,-1.530,-0.8400,-1.414286
17157,ceabd135584a90cbaab06aab3d8894ed,2023-10,0.045749,0.171958,0.000,2.460,-3.360215e-06,0.212949,2.460,1.6080,2.460857,-1.530,-1.0080,-1.429143
17158,ceabd135584a90cbaab06aab3d8894ed,2023-11,0.049052,0.133857,0.000,1.090,-4.062500e-04,0.191389,1.030,0.3340,0.735143,-0.970,-0.3400,-0.710571
17159,ceabd135584a90cbaab06aab3d8894ed,2023-12,0.115040,0.329079,0.000,2.630,-5.443548e-04,0.300457,2.630,1.9880,2.870857,-2.110,-1.2680,-1.898286
17160,cec88e3024e561b9ce482c325df4ce27,2023-01,0.038591,0.062549,0.000,0.655,-1.310484e-05,0.084446,0.634,0.3548,0.488943,-0.635,-0.3514,-0.486686
17161,cec88e3024e561b9ce482c325df4ce27,2023-02,0.031611,0.053783,0.000,0.790,-1.004464e-05,0.068752,0.739,0.2874,0.568171,-0.573,-0.2602,-0.496771
17162,cec88e3024e561b9ce482c325df4ce27,2023-03,0.029577,0.045526,0.000,0.504,5.376344e-06,0.062409,0.493,0.2384,0.393143,-0.479,-0.2072,-0.378714
17163,cec88e3024e561b9ce482c325df4ce27,2023-04,0.028804,0.045280,0.000,0.631,5.902778e-06,0.061527,0.626,0.2106,0.439743,-0.600,-0.2082,-0.412886
17164,cec88e3024e561b9ce482c325df4ce27,2023-05,0.028498,0.044840,0.000,0.685,-3.360215e-07,0.062126,0.649,0.3236,0.530343,-0.663,-0.3322,-0.522629
17165,cec88e3024e561b9ce482c325df4ce27,2023-06,0.032089,0.038339,0.000,0.559,1.736111e-05,0.051726,0.549,0.2042,0.365829,-0.508,-0.1396,-0.324743
17166,cec88e3024e561b9ce482c325df4ce27,2023-07,0.033597,0.041312,0.000,0.587,5.712366e-06,0.055273,0.547,0.2294,0.433600,-0.528,-0.2124,-0.424800
17167,cec88e3024e561b9ce482c325df4ce27,2023-08,0.037714,0.052989,0.001,0.558,1.612903e-05,0.073273,0.536,0.2846,0.448686,-0.512,-0.2652,-0.439229
17168,cec88e3024e561b9ce482c325df4ce27,2023-09,0.038989,0.053532,0.001,0.636,5.555556e-06,0.072886,0.544,0.2640,0.498143,-0.575,-0.2614,-0.459743
17169,cec88e3024e561b9ce482c325df4ce27,2023-10,0.034682,0.046609,0.000,0.619,-7.056452e-06,0.062692,0.589,0.2414,0.433400,-0.558,-0.2482,-0.377486
17170,cec88e3024e561b9ce482c325df4ce27,2023-11,0.038048,0.058609,0.000,0.790,3.263889e-05,0.076556,0.745,0.3210,0.644714,-0.728,-0.3526,-0.596857
17171,cec88e3024e561b9ce482c325df4ce27,2023-12,0.025049,0.035922,0.000,0.763,-1.038306e-04,0.044614,0.741,0.3158,0.590229,-0.629,-0.2790,-0.514314
17172,cedf074cf262dd383c12845c31d465e7,2023-01,0.285380,0.326473,0.010,2.080,3.360215e-06,0.438632,2.070,1.4300,2.086286,-2.070,-1.5140,-2.154857
17173,cedf074cf262dd383c12845c31d465e7,2023-02,0.254297,0.339220,0.010,2.110,1.302083e-04,0.420219,1.960,1.2460,1.795429,-2.060,-1.4980,-2.049143
17174,cedf074cf262dd383c12845c31d465e7,2023-03,0.243582,0.342750,0.000,2.100,3.057796e-04,0.420844,1.940,1.4100,2.143714,-2.070,-1.4900,-2.113143
17175,cedf074cf262dd383c12845c31d465e7,2023-04,0.226858,0.343803,0.000,2.110,-1.006944e-03,0.446888,1.970,1.4080,2.088286,-2.090,-1.5480,-2.242571
17176,cedf074cf262dd383c12845c31d465e7,2023-05,0.129620,0.243203,0.000,1.950,-3.573204e-19,0.324614,1.940,1.3760,1.927143,-1.760,-1.3140,-1.686286
17177,cedf074cf262dd383c12845c31d465e7,2023-06,0.063142,0.151358,0.000,0.730,3.472222e-06,0.218733,0.730,0.5540,0.770286,-0.730,-0.5420,-0.799143
17178,cedf074cf262dd383c12845c31d465e7,2023-07,0.052087,0.136721,0.000,0.740,-3.360215e-06,0.193478,0.730,0.5040,0.713714,-0.730,-0.5060,-0.760571
17179,cedf074cf262dd383c12845c31d465e7,2023-08,0.054748,0.141195,0.000,0.730,3.360215e-06,0.206381,0.720,0.5420,0.792857,-0.730,-0.5440,-0.804286
17180,cedf074cf262dd383c12845c31d465e7,2023-09,0.061587,0.145429,0.000,0.740,2.090101e-19,0.209429,0.730,0.4660,0.720000,-0.730,-0.4860,-0.702000
17181,cedf074cf262dd383c12845c31d465e7,2023-10,0.116872,0.251089,0.000,2.090,9.072581e-05,0.329408,2.080,1.4680,2.128000,-2.080,-1.4860,-2.270286
17182,cedf074cf262dd383c12845c31d465e7,2023-11,0.227854,0.284295,0.010,2.200,-3.402778e-04,0.395053,2.190,1.2560,2.094000,-2.190,-1.4600,-2.082571
17183,cedf074cf262dd383c12845c31d465e7,2023-12,0.244728,0.287229,0.000,2.130,-1.948925e-04,0.393832,2.080,1.1900,1.951429,-2.080,-1.1640,-1.789714
17184,cf4fac4580db668f19590dca38098288,2023-01,0.126645,0.128300,0.032,1.036,-6.720430e-07,0.124971,0.835,0.5382,0.778486,-0.653,-0.4472,-0.642629
17185,cf4fac4580db668f19590dca38098288,2023-02,0.113873,0.119727,0.032,1.178,1.376488e-05,0.113676,0.795,0.4844,0.725657,-0.753,-0.4094,-0.660600
17186,cf4fac4580db668f19590dca38098288,2023-03,0.115830,0.122506,0.032,1.248,1.243280e-05,0.120666,1.077,0.7682,1.093200,-0.775,-0.4768,-0.815629
17187,cf4fac4580db668f19590dca38098288,2023-04,0.105961,0.111296,0.032,0.892,4.513889e-06,0.112367,0.834,0.4426,0.730457,-0.569,-0.3820,-0.544229
17188,cf4fac4580db668f19590dca38098288,2023-05,0.097421,0.101574,0.031,1.145,1.344086e-06,0.104466,1.035,0.6444,0.977114,-0.689,-0.5004,-0.659686
17189,cf4fac4580db668f19590dca38098288,2023-06,0.093925,0.093618,0.031,0.813,-4.513889e-06,0.102487,0.756,0.4672,0.690886,-0.742,-0.4240,-0.636286
17190,cf4fac4580db668f19590dca38098288,2023-07,0.095101,0.094081,0.032,0.966,4.166667e-05,0.100394,0.871,0.5256,0.805171,-0.640,-0.4294,-0.638114
17191,cf4fac4580db668f19590dca38098288,2023-08,0.073763,0.076745,0.031,0.958,-7.056452e-06,0.083327,0.915,0.5164,0.840686,-0.784,-0.4172,-0.733000
17192,cf4fac4580db668f19590dca38098288,2023-09,0.101410,0.102453,0.031,1.192,1.180556e-05,0.111725,1.126,0.5298,0.986714,-1.120,-0.4672,-0.960914
17193,cf4fac4580db668f19590dca38098288,2023-10,0.113554,0.107824,0.032,1.037,7.392473e-06,0.107425,0.885,0.5584,0.898971,-0.724,-0.4038,-0.730257
17194,cf4fac4580db668f19590dca38098288,2023-11,0.127817,0.123653,0.033,1.188,-6.631944e-05,0.121408,0.841,0.5696,0.770600,-0.748,-0.4852,-0.722629
17195,cf4fac4580db668f19590dca38098288,2023-12,0.137778,0.127348,0.034,1.111,1.276882e-05,0.126548,0.858,0.5192,0.803143,-1.006,-0.5494,-0.903829
17196,cf566b2618a15365f7fb05e966139ba8,2023-01,0.106273,0.179833,0.006,1.350,-7.661290e-05,0.204713,1.336,0.7228,1.337457,-1.144,-0.4826,-0.895257
17197,cf566b2618a15365f7fb05e966139ba8,2023-02,0.101143,0.168738,0.006,1.708,-1.860119e-06,0.201973,1.627,0.5762,1.118629,-1.661,-0.5440,-1.238000
17198,cf566b2618a15365f7fb05e966139ba8,2023-03,0.100448,0.170529,0.006,1.424,9.072581e-06,0.195319,1.311,0.4622,0.873686,-1.373,-0.6598,-1.203714
17199,cf566b2618a15365f7fb05e966139ba8,2023-04,0.090336,0.163033,0.006,1.746,2.777778e-06,0.185881,1.698,0.6254,1.110771,-1.340,-0.5540,-1.184686
17200,cf566b2618a15365f7fb05e966139ba8,2023-05,0.091893,0.151190,0.008,1.335,-5.712366e-06,0.177266,1.303,0.5086,0.846886,-1.106,-0.4456,-0.729771
17201,cf566b2618a15365f7fb05e966139ba8,2023-06,0.095948,0.141258,0.007,1.143,1.979167e-05,0.173378,1.085,0.4150,0.735371,-0.989,-0.4120,-0.679657
17202,cf566b2618a15365f7fb05e966139ba8,2023-07,0.065452,0.114703,0.004,1.359,1.243280e-05,0.132622,1.264,0.4586,0.791314,-1.147,-0.5416,-0.749029
17203,cf566b2618a15365f7fb05e966139ba8,2023-08,0.084500,0.133093,0.006,1.361,1.848118e-05,0.151504,1.140,0.5654,1.007114,-1.146,-0.3656,-0.727486
17204,cf566b2618a15365f7fb05e966139ba8,2023-09,0.097006,0.149258,0.006,1.311,1.354167e-05,0.170366,1.268,0.5052,0.859971,-1.217,-0.4684,-1.061943
17205,cf566b2618a15365f7fb05e966139ba8,2023-10,0.086637,0.150312,0.005,1.607,2.358871e-04,0.170890,1.534,0.5940,1.044914,-1.109,-0.5700,-0.918657
17206,cf566b2618a15365f7fb05e966139ba8,2023-11,0.153363,0.212251,0.006,1.761,5.034722e-05,0.244144,1.698,0.6248,1.193800,-1.265,-0.7990,-0.986971
17207,cf566b2618a15365f7fb05e966139ba8,2023-12,0.105586,0.180004,0.006,1.646,-5.724044e-04,0.177240,1.143,0.6674,0.918086,-1.114,-0.5568,-0.823743
17208,cf8dee1e366917ffad10a9d1116ee07e,2023-01,0.136335,0.148345,0.042,0.576,-8.393823e-20,0.090455,0.520,0.3754,0.495829,-0.423,-0.3196,-0.419143
17209,cf8dee1e366917ffad10a9d1116ee07e,2023-02,0.145240,0.161787,0.043,0.627,7.440476e-07,0.095372,0.445,0.3424,0.454543,-0.442,-0.3118,-0.445429
17210,cf8dee1e366917ffad10a9d1116ee07e,2023-03,0.154084,0.167319,0.043,0.619,1.235757e-19,0.099942,0.426,0.3362,0.416343,-0.463,-0.3652,-0.464200
17211,cf8dee1e366917ffad10a9d1116ee07e,2023-04,0.131771,0.148801,0.044,0.567,1.388889e-06,0.085682,0.408,0.3010,0.375143,-0.411,-0.3150,-0.408429
17212,cf8dee1e366917ffad10a9d1116ee07e,2023-05,0.140591,0.152434,0.044,0.585,-1.008065e-06,0.088464,0.418,0.3160,0.403286,-0.465,-0.3402,-0.469343
17213,cf8dee1e366917ffad10a9d1116ee07e,2023-06,0.144038,0.159474,0.044,0.696,3.125000e-06,0.089849,0.493,0.3818,0.446029,-0.557,-0.3732,-0.476343
17214,cf8dee1e366917ffad10a9d1116ee07e,2023-07,0.123041,0.131376,0.043,0.618,-1.680108e-06,0.074621,0.351,0.2806,0.331457,-0.397,-0.3054,-0.401114
17215,cf8dee1e366917ffad10a9d1116ee07e,2023-08,0.125861,0.132307,0.045,0.648,6.720430e-07,0.074953,0.382,0.3046,0.385171,-0.416,-0.3306,-0.426343
17216,cf8dee1e366917ffad10a9d1116ee07e,2023-09,0.128650,0.138512,0.045,0.607,-3.472222e-07,0.078485,0.424,0.3156,0.399314,-0.370,-0.2624,-0.376343
17217,cf8dee1e366917ffad10a9d1116ee07e,2023-10,0.139382,0.143738,0.045,0.553,-1.008065e-06,0.084959,0.389,0.3030,0.375457,-0.389,-0.2838,-0.392943
17218,cf8dee1e366917ffad10a9d1116ee07e,2023-11,0.141197,0.149494,0.045,0.591,6.944444e-07,0.087495,0.355,0.3030,0.361429,-0.388,-0.2830,-0.383971
17219,cf8dee1e366917ffad10a9d1116ee07e,2023-12,0.118000,0.136471,0.043,0.566,-2.688172e-06,0.073842,0.399,0.3114,0.401543,-0.407,-0.2784,-0.377257
17220,cfadec6ae843e899119201e3a29ea341,2023-01,1.213589,0.804254,0.069,2.368,-9.979839e-05,1.067561,2.225,1.4586,2.388514,-2.180,-1.5284,-2.404343
17221,cfadec6ae843e899119201e3a29ea341,2023-02,1.170803,0.809996,0.068,2.405,2.042411e-04,1.058961,2.259,1.4520,2.214743,-2.244,-1.6260,-2.422914
17222,cfadec6ae843e899119201e3a29ea341,2023-03,1.105421,0.822523,0.062,2.409,-2.207661e-04,1.067915,2.179,1.4970,2.210229,-2.184,-1.6300,-2.356143
17223,cfadec6ae843e899119201e3a29ea341,2023-04,1.160250,0.831123,0.057,2.381,-7.569444e-05,1.092393,2.230,1.3868,2.269771,-2.170,-1.5160,-2.464486
17224,cfadec6ae843e899119201e3a29ea341,2023-05,1.153056,0.837947,0.019,2.360,-3.692876e-04,1.055526,2.271,1.3136,1.945771,-2.247,-1.4710,-2.592714
17225,cfadec6ae843e899119201e3a29ea341,2023-06,0.966280,0.799870,0.020,2.341,2.774306e-04,1.026669,2.203,1.4094,2.438371,-2.223,-1.5008,-2.633514
17226,cfadec6ae843e899119201e3a29ea341,2023-07,0.857626,0.767891,0.020,2.389,5.275538e-05,1.009528,2.286,1.3626,1.956543,-2.338,-1.4214,-2.512914
17227,cfadec6ae843e899119201e3a29ea341,2023-08,0.881919,0.769149,0.020,2.304,1.334005e-04,1.017164,2.211,1.3046,1.925514,-2.188,-1.4752,-2.458314
17228,cfadec6ae843e899119201e3a29ea341,2023-09,0.935343,0.799334,0.020,2.390,-7.777778e-05,1.025181,2.265,1.3578,2.086914,-2.253,-1.4632,-2.566857
17229,cfadec6ae843e899119201e3a29ea341,2023-10,1.096007,0.831989,0.020,2.388,8.356855e-04,1.033944,2.223,1.3248,2.153286,-2.206,-1.4368,-2.442886
17230,cfadec6ae843e899119201e3a29ea341,2023-11,1.161568,0.827873,0.063,2.378,6.354167e-05,1.019182,2.191,1.2804,2.185314,-2.190,-1.3980,-2.168914
17231,cfadec6ae843e899119201e3a29ea341,2023-12,1.210766,0.830188,0.072,2.348,1.512769e-03,1.046876,2.097,1.2682,1.998914,-2.200,-1.4218,-2.205257
17232,cfb499a672c642f82e2ca751e4b43363,2023-01,0.163554,0.177426,0.023,1.322,2.620968e-04,0.140275,1.165,0.5860,0.925743,-0.996,-0.5118,-0.764171
17233,cfb499a672c642f82e2ca751e4b43363,2023-02,0.152568,0.171532,0.018,1.151,5.282738e-05,0.135129,1.105,0.5246,0.847771,-1.095,-0.4342,-0.850286
17234,cfb499a672c642f82e2ca751e4b43363,2023-03,0.226249,0.199729,0.036,1.202,-4.690860e-04,0.150500,0.879,0.5176,0.768457,-0.943,-0.4648,-0.717229
17235,cfb499a672c642f82e2ca751e4b43363,2023-04,0.241866,0.216606,0.063,1.772,-4.513889e-06,0.173446,1.405,0.7240,1.149143,-1.207,-0.5480,-0.968943
17236,cfb499a672c642f82e2ca751e4b43363,2023-05,0.131191,0.118249,0.029,1.298,-2.150538e-05,0.132665,1.207,0.3896,0.777486,-1.203,-0.3780,-0.769286
17237,cfb499a672c642f82e2ca751e4b43363,2023-06,0.122832,0.103488,0.053,1.036,2.361111e-05,0.120826,0.950,0.3518,0.654457,-0.912,-0.3186,-0.541200
17238,cfb499a672c642f82e2ca751e4b43363,2023-07,0.167746,0.137141,0.055,1.360,2.886494e-04,0.148623,1.182,0.4148,0.932286,-1.198,-0.4508,-0.876400
17239,cfb499a672c642f82e2ca751e4b43363,2023-08,0.185413,0.134888,0.048,1.268,-2.241263e-04,0.129929,1.183,0.4986,0.999143,-0.792,-0.3698,-0.708514
17240,cfb499a672c642f82e2ca751e4b43363,2023-09,0.071938,0.100611,0.020,1.448,-1.006944e-04,0.088529,1.314,0.3882,0.836314,-1.137,-0.3538,-0.704229
17241,cfb499a672c642f82e2ca751e4b43363,2023-10,0.050274,0.074831,0.020,1.043,3.427419e-05,0.086143,0.993,0.5306,0.943829,-0.801,-0.4178,-0.733514
17242,cfb499a672c642f82e2ca751e4b43363,2023-11,0.080909,0.099110,0.034,1.225,3.472222e-07,0.119084,1.176,0.4410,0.785429,-1.142,-0.4280,-0.766600
17243,cfb499a672c642f82e2ca751e4b43363,2023-12,0.079507,0.095643,0.035,1.553,6.317204e-05,0.115439,1.501,0.4114,0.892686,-1.430,-0.3790,-0.842086
17244,cfb5679cd48f32f9afce152d4392633f,2023-01,0.151035,0.120188,0.010,0.700,-1.865294e-20,0.091598,0.560,0.2820,0.467143,-0.460,-0.2000,-0.297714
17245,cfb5679cd48f32f9afce152d4392633f,2023-02,0.150272,0.119180,0.010,0.730,1.488095e-05,0.093879,0.670,0.3140,0.493429,-0.480,-0.1880,-0.292571
17246,cfb5679cd48f32f9afce152d4392633f,2023-03,0.149005,0.119110,0.010,0.800,-1.680108e-05,0.094065,0.750,0.2840,0.501429,-0.550,-0.1880,-0.327143
17247,cfb5679cd48f32f9afce152d4392633f,2023-04,0.148403,0.108754,0.010,0.680,-3.472222e-06,0.084123,0.630,0.2880,0.444000,-0.490,-0.2040,-0.332286
17248,cfb5679cd48f32f9afce152d4392633f,2023-05,0.140864,0.110008,0.010,0.750,-1.680108e-05,0.087157,0.600,0.3360,0.468571,-0.660,-0.1840,-0.291429
17249,cfb5679cd48f32f9afce152d4392633f,2023-06,0.137424,0.115832,0.010,0.770,9.637353e-21,0.095788,0.710,0.3680,0.612286,-0.520,-0.1820,-0.383714
17250,cfb5679cd48f32f9afce152d4392633f,2023-07,0.158881,0.125320,0.010,1.070,0.000040,0.103561,0.930,0.3640,0.624000,-0.820,-0.2320,-0.495143
17251,cfb5679cd48f32f9afce152d4392633f,2023-08,0.170131,0.125751,0.020,0.860,0.000003,0.103920,0.790,0.3700,0.614286,-0.590,-0.2140,-0.341143
17252,cfb5679cd48f32f9afce152d4392633f,2023-09,0.174365,0.125252,0.020,1.100,-0.000014,0.102152,1.040,0.4920,0.808571,-0.730,-0.2820,-0.528571
17253,cfb5679cd48f32f9afce152d4392633f,2023-10,0.176875,0.126248,0.020,0.790,-0.000034,0.101168,0.690,0.4020,0.582857,-0.500,-0.2740,-0.431429
17254,cfb5679cd48f32f9afce152d4392633f,2023-11,0.171747,0.127179,0.020,0.740,-0.000080,0.099414,0.660,0.3380,0.514286,-0.420,-0.2020,-0.356571
17255,cfb5679cd48f32f9afce152d4392633f,2023-12,0.179887,0.134289,0.030,0.780,-0.000038,0.109923,0.720,0.3920,0.544286,-0.500,-0.2300,-0.459714
17256,cfcba23805ecfac9ef9e11b3aad481c3,2023-01,0.183970,0.164202,0.006,0.795,0.000248,0.099355,0.535,0.4200,0.568857,-0.495,-0.3588,-0.517200
17257,cfcba23805ecfac9ef9e11b3aad481c3,2023-02,0.204398,0.169660,0.005,1.177,-0.000369,0.107291,0.730,0.5394,0.763514,-0.726,-0.5472,-0.686057
17258,cfcba23805ecfac9ef9e11b3aad481c3,2023-03,0.213178,0.153289,0.001,0.908,-0.000245,0.111046,0.679,0.4990,0.642143,-0.552,-0.4188,-0.580029
17259,cfcba23805ecfac9ef9e11b3aad481c3,2023-04,0.078353,0.118715,0.003,0.540,-0.000005,0.080145,0.534,0.4208,0.569514,-0.348,-0.2736,-0.367029
17260,cfcba23805ecfac9ef9e11b3aad481c3,2023-05,0.076420,0.117036,0.000,0.546,0.000005,0.074773,0.533,0.4136,0.561457,-0.358,-0.2744,-0.367400
17261,cfcba23805ecfac9ef9e11b3aad481c3,2023-06,0.073028,0.113041,0.000,0.540,0.000006,0.073182,0.539,0.4172,0.564200,-0.359,-0.2734,-0.366686
17262,cfcba23805ecfac9ef9e11b3aad481c3,2023-07,0.072933,0.112175,0.000,0.535,-0.000006,0.073941,0.521,0.4062,0.549486,-0.357,-0.2742,-0.369486
17263,cfcba23805ecfac9ef9e11b3aad481c3,2023-08,0.063209,0.107843,0.000,0.567,0.000009,0.072101,0.564,0.4376,0.592457,-0.355,-0.2794,-0.374114
17264,cfcba23805ecfac9ef9e11b3aad481c3,2023-09,0.085471,0.135609,0.000,0.729,0.000242,0.085498,0.684,0.4760,0.665143,-0.552,-0.3578,-0.501514
17265,cfcba23805ecfac9ef9e11b3aad481c3,2023-10,0.156851,0.152598,0.004,0.790,0.000063,0.103909,0.690,0.4234,0.661114,-0.693,-0.4274,-0.656829
17266,cfcba23805ecfac9ef9e11b3aad481c3,2023-11,0.254670,0.161417,0.026,1.081,0.000056,0.110404,0.884,0.5722,0.807200,-0.730,-0.5652,-0.682429
17267,cfcba23805ecfac9ef9e11b3aad481c3,2023-12,0.252852,0.165815,0.010,1.022,-0.000080,0.115589,1.006,0.6244,0.947971,-0.556,-0.4600,-0.543571
17268,cff11f849ea07f7681e66f0ad72ada64,2023-01,0.145622,0.279897,0.000,2.100,-0.000091,0.312913,1.140,0.8940,1.216286,-1.090,-0.8480,-1.272571
